description,name,PONAME,ZIP,latitude,POP2001,STATE,AREA,zip2,longitude,SUMBLKPOP,geometry
,Zip:,OAKLAND,94609,37.8344,21588,CA,1.76448,94609,-122.264,21245,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.271513,37.847145,0.0 -122.266014,37.852094,0.0 -122.257216,37.852644,0.0 -122.252267,37.834498,0.0 -122.263265,37.817452,0.0 -122.274262,37.818002,0.0 -122.271513,37.847145,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94610,37.8123,28989,CA,2.04227,94610,-122.24,28836,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.234671,37.799857,0.0 -122.254467,37.804805,0.0 -122.258866,37.815253,0.0 -122.214876,37.812504,0.0 -122.234671,37.799857,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94611,37.8305,35548,CA,7.16018,94611,-122.213,35180,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.258866,37.815253,0.0 -122.263265,37.817452,0.0 -122.252267,37.834498,0.0 -122.220925,37.860342,0.0 -122.218175,37.867491,0.0 -122.176935,37.816353,0.0 -122.178035,37.804256,0.0 -122.214876,37.812504,0.0 -122.258866,37.815253,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94612,37.8085,13283,CA,1.12056,94612,-122.267,12747,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.254467,37.804805,0.0 -122.259416,37.798757,0.0 -122.275912,37.818552,0.0 -122.274262,37.818002,0.0 -122.263265,37.817452,0.0 -122.258866,37.815253,0.0 -122.254467,37.804805,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94613,37.7807,113,CA,0.24026,94613,-122.183,116,
,Zip:,OAKLAND,94618,37.8427,15943,CA,2.90568,94618,-122.238,15842,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.252267,37.834498,0.0 -122.257216,37.852644,0.0 -122.220925,37.860342,0.0 -122.252267,37.834498,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94619,37.7908,25472,CA,4.68746,94619,-122.174,24858,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.209927,37.788309,0.0 -122.177485,37.803156,0.0 -122.129096,37.771263,0.0 -122.180784,37.78391,0.0 -122.187933,37.777862,0.0 -122.194531,37.773463,0.0 -122.209927,37.788309,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKLAND,94621,37.7367,32185,CA,8.57716,94621,-122.207,30932,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.214876,37.761366,0.0 -122.19728,37.771813,0.0 -122.165938,37.753668,0.0 -122.195631,37.723425,0.0 -122.19893,37.712977,0.0 -122.244569,37.725074,0.0 -122.226973,37.748169,0.0 -122.214876,37.761366,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94702,37.8662,15310,CA,1.19101,94702,-122.286,15132,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.28361,37.880688,0.0 -122.278111,37.847695,0.0 -122.286359,37.850445,0.0 -122.295707,37.880688,0.0 -122.28361,37.880688,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94703,37.8642,20649,CA,1.36672,94703,-122.276,20477,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.28361,37.880688,0.0 -122.28196,37.881787,0.0 -122.274262,37.885087,0.0 -122.273162,37.873539,0.0 -122.269313,37.859792,0.0 -122.266014,37.852094,0.0 -122.271513,37.847145,0.0 -122.278111,37.847695,0.0 -122.28361,37.880688,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94704,37.8704,20496,CA,2.27825,94704,-122.245,19687,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.218175,37.867491,0.0 -122.269313,37.859792,0.0 -122.273162,37.873539,0.0 -122.266564,37.874089,0.0 -122.245669,37.880688,0.0 -122.246219,37.884537,0.0 -122.218175,37.867491,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94705,37.8593,12023,CA,1.86028,94705,-122.242,11962,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.269313,37.859792,0.0 -122.218175,37.867491,0.0 -122.220925,37.860342,0.0 -122.257216,37.852644,0.0 -122.266014,37.852094,0.0 -122.269313,37.859792,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ALBANY,94706,37.8901,16234,CA,1.32913,94706,-122.295,16150,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.28361,37.880688,0.0 -122.295707,37.880688,0.0 -122.309454,37.897734,0.0 -122.306155,37.898283,0.0 -122.288009,37.898283,0.0 -122.28196,37.881787,0.0 -122.28361,37.880688,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94707,37.8986,12044,CA,1.7279,94707,-122.279,11676,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.28196,37.881787,0.0 -122.288009,37.898283,0.0 -122.279211,37.916979,0.0 -122.266564,37.886186,0.0 -122.274262,37.885087,0.0 -122.28196,37.881787,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94708,37.9005,11107,CA,3.36327,94708,-122.26,11150,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.245669,37.880688,0.0 -122.256666,37.879588,0.0 -122.266564,37.886186,0.0 -122.279211,37.916979,0.0 -122.255017,37.919728,0.0 -122.244569,37.904882,0.0 -122.246219,37.884537,0.0 -122.245669,37.880688,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94709,37.8792,10462,CA,0.55604,94709,-122.267,10344,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.273162,37.873539,0.0 -122.274262,37.885087,0.0 -122.266564,37.886186,0.0 -122.256666,37.879588,0.0 -122.266564,37.874089,0.0 -122.273162,37.873539,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94710,37.8706,8368,CA,2.76561,94710,-122.303,8289,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.312753,37.897184,0.0 -122.309454,37.897734,0.0 -122.295707,37.880688,0.0 -122.286359,37.850445,0.0 -122.301206,37.847145,0.0 -122.312753,37.897184,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BERKELEY,94720,37.8739,696,CA,0.72147,94720,-122.254,1000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.266564,37.874089,0.0 -122.256666,37.879588,0.0 -122.245669,37.880688,0.0 -122.266564,37.874089,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RICHMOND,94801,37.9524,29331,CA,11.40456,94801,-122.38,28498,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.330349,38.001659,0.0 -122.347395,37.949971,0.0 -122.376538,37.909281,0.0 -122.428226,37.965917,0.0 -122.330349,38.001659,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,EL SOBRANTE,94803,37.9621,25308,CA,11.6744,94803,-122.282,24909,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.291858,37.934575,0.0 -122.318252,37.95492,0.0 -122.315502,37.985163,0.0 -122.255567,37.976915,0.0 -122.272613,37.938974,0.0 -122.291858,37.934575,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RICHMOND,94804,37.9208,39866,CA,6.5715,94804,-122.342,39125,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.309454,37.897734,0.0 -122.312753,37.897184,0.0 -122.376538,37.909281,0.0 -122.347395,37.949971,0.0 -122.333098,37.951621,0.0 -122.32485,37.931276,0.0 -122.306155,37.898283,0.0 -122.309454,37.897734,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RICHMOND,94805,37.9417,13966,CA,1.94453,94805,-122.321,13640,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.333098,37.951621,0.0 -122.318252,37.95492,0.0 -122.291858,37.934575,0.0 -122.32485,37.931276,0.0 -122.333098,37.951621,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN PABLO,94806,37.9779,57459,CA,8.08264,94806,-122.336,56676,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.347395,37.949971,0.0 -122.330349,38.001659,0.0 -122.313853,38.011007,0.0 -122.315502,37.985163,0.0 -122.318252,37.95492,0.0 -122.333098,37.951621,0.0 -122.347395,37.949971,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN RAFAEL,94901,37.9773,41057,CA,11.81696,94901,-122.506,39910,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.500259,37.946672,0.0 -122.509607,37.952171,0.0 -122.550297,37.971416,0.0 -122.556895,37.993411,0.0 -122.455719,37.99726,0.0 -122.477164,37.942823,0.0 -122.500259,37.946672,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN RAFAEL,94903,38.0232,28913,CA,21.10545,94903,-122.547,28615,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.455719,37.99726,0.0 -122.556895,37.993411,0.0 -122.612982,38.022554,0.0 -122.616281,38.019805,0.0 -122.604734,38.059395,0.0 -122.499159,38.047848,0.0 -122.455719,37.99726,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GREENBRAE,94904,37.9495,12370,CA,4.47576,94904,-122.546,12276,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.553046,37.927427,0.0 -122.568992,37.934025,0.0 -122.576141,37.95602,0.0 -122.550297,37.971416,0.0 -122.509607,37.952171,0.0 -122.515105,37.943923,0.0 -122.530502,37.943373,0.0 -122.553046,37.927427,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.505208,37.941723,0.0 -122.516205,37.940623,0.0 -122.516755,37.941173,0.0 -122.505208,37.941723,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,Zip:,BELVEDERE TIBURON,94920,37.8879,12267,CA,6.71154,94920,-122.466,12128,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.501908,37.897734,0.0 -122.506857,37.902682,0.0 -122.485412,37.920828,0.0 -122.501908,37.897734,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BODEGA,94922,38.335,175,CA,7.64439,94922,-122.948,168,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.928058,38.323883,0.0 -122.935206,38.313985,0.0 -122.964899,38.317284,0.0 -122.973697,38.345328,0.0 -122.920359,38.356875,0.0 -122.91651,38.349727,0.0 -122.928058,38.323883,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BODEGA BAY,94923,38.3371,1807,CA,18.65012,94923,-123.028,1692,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.964899,38.317284,0.0 -123.00284,38.295839,0.0 -123.097418,38.400315,0.0 -122.973697,38.345328,0.0 -122.964899,38.317284,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BOLINAS,94924,37.9282,1543,CA,13.41275,94924,-122.689,1540,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.628928,37.917529,0.0 -122.634427,37.91258,0.0 -122.650923,37.905982,0.0 -122.733404,37.929076,0.0 -122.713058,37.952171,0.0 -122.693813,37.968667,0.0 -122.628928,37.917529,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CORTE MADERA,94925,37.9229,8974,CA,3.31625,94925,-122.513,9438,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.506857,37.902682,0.0 -122.5371,37.924127,0.0 -122.516205,37.940623,0.0 -122.505208,37.941723,0.0 -122.485412,37.920828,0.0 -122.506857,37.902682,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROHNERT PARK,94928,38.346,42496,CA,7.06698,94928,-122.695,41674,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.666869,38.342028,0.0 -122.666869,38.314535,0.0 -122.732304,38.349727,0.0 -122.685565,38.372271,0.0 -122.666869,38.342028,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,DILLON BEACH,94929,38.2511,334,CA,4.74034,94929,-122.957,322,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.948403,38.277144,0.0 -122.953352,38.227656,0.0 -122.979745,38.270545,0.0 -122.948403,38.277144,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FAIRFAX,94930,37.9636,8606,CA,28.53791,94930,-122.628,8551,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.612982,38.022554,0.0 -122.576141,37.95602,0.0 -122.568992,37.934025,0.0 -122.628928,37.917529,0.0 -122.693813,37.968667,0.0 -122.709209,38.004408,0.0 -122.699862,37.990662,0.0 -122.645974,37.981864,0.0 -122.617931,38.011007,0.0 -122.616281,38.019805,0.0 -122.612982,38.022554,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COTATI,94931,38.3242,8575,CA,6.25008,94931,-122.716,8547,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.666869,38.314535,0.0 -122.70811,38.304087,0.0 -122.741652,38.33543,0.0 -122.741102,38.351926,0.0 -122.732304,38.349727,0.0 -122.666869,38.314535,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FOREST KNOLLS,94933,38.0084,933,CA,1.04012,94933,-122.691,913,
,Zip:,INVERNESS,94937,38.0908,1792,CA,59.56152,94937,-122.924,1552,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.827981,38.08359,0.0 -122.878019,38.023654,0.0 -122.930257,38.090188,0.0 -123.023185,37.995061,0.0 -122.995692,38.239753,0.0 -122.827981,38.08359,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LAGUNITAS,94938,38.0125,389,CA,1.29444,94938,-122.705,378,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.696012,38.001659,0.0 -122.699862,37.990662,0.0 -122.709209,38.004408,0.0 -122.70536,38.030802,0.0 -122.693263,38.015406,0.0 -122.696012,38.001659,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LARKSPUR,94939,37.938,7150,CA,2.05537,94939,-122.533,6876,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.500259,37.946672,0.0 -122.502458,37.942823,0.0 -122.515105,37.943923,0.0 -122.509607,37.952171,0.0 -122.500259,37.946672,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.5371,37.924127,0.0 -122.553046,37.927427,0.0 -122.530502,37.943373,0.0 -122.516755,37.941173,0.0 -122.516205,37.940623,0.0 -122.5371,37.924127,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,Zip:,MARSHALL,94940,38.195,121,CA,11.7331,94940,-122.89,122,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.864823,38.215009,0.0 -122.894516,38.162771,0.0 -122.922559,38.221607,0.0 -122.864823,38.215009,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MILL VALLEY,94941,37.8935,29721,CA,26.46994,94941,-122.566,28982,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.628928,37.885087,0.0 -122.634427,37.91258,0.0 -122.628928,37.917529,0.0 -122.568992,37.934025,0.0 -122.553046,37.927427,0.0 -122.5371,37.924127,0.0 -122.506857,37.902682,0.0 -122.501908,37.897734,0.0 -122.512906,37.879588,0.0 -122.590987,37.864741,0.0 -122.628928,37.885087,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NOVATO,94945,38.1289,17357,CA,27.03863,94945,-122.556,17377,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.486512,38.100636,0.0 -122.540949,38.073692,0.0 -122.614632,38.119881,0.0 -122.582189,38.185865,0.0 -122.488162,38.108884,0.0 -122.486512,38.100636,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NICASIO,94946,38.0519,1066,CA,62.63304,94946,-122.705,1045,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.709209,38.004408,0.0 -122.693813,37.968667,0.0 -122.713058,37.952171,0.0 -122.799938,38.073142,0.0 -122.698762,38.12208,0.0 -122.603634,38.076441,0.0 -122.604734,38.059395,0.0 -122.616281,38.019805,0.0 -122.617931,38.011007,0.0 -122.66357,38.014306,0.0 -122.70536,38.030802,0.0 -122.709209,38.004408,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NOVATO,94947,38.1108,22713,CA,18.87991,94947,-122.63,23768,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.540949,38.073692,0.0 -122.603634,38.076441,0.0 -122.698762,38.12208,0.0 -122.614632,38.119881,0.0 -122.540949,38.073692,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NOVATO,94949,38.0653,14536,CA,15.4835,94949,-122.54,13402,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.499159,38.047848,0.0 -122.604734,38.059395,0.0 -122.603634,38.076441,0.0 -122.540949,38.073692,0.0 -122.486512,38.100636,0.0 -122.499159,38.047848,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PENNGROVE,94951,38.3218,3882,CA,15.05497,94951,-122.643,3981,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.666869,38.314535,0.0 -122.666869,38.342028,0.0 -122.566793,38.329381,0.0 -122.573391,38.327182,0.0 -122.675117,38.276044,0.0 -122.70811,38.304087,0.0 -122.666869,38.314535,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PETALUMA,94952,38.2188,32243,CA,215.55108,94952,-122.776,31955,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.864823,38.215009,0.0 -122.948403,38.277144,0.0 -122.979745,38.270545,0.0 -123.00284,38.295839,0.0 -122.964899,38.317284,0.0 -122.935206,38.313985,0.0 -122.928058,38.323883,0.0 -122.91651,38.349727,0.0 -122.741652,38.33543,0.0 -122.70811,38.304087,0.0 -122.675117,38.276044,0.0 -122.582189,38.185865,0.0 -122.614632,38.119881,0.0 -122.698762,38.12208,0.0 -122.799938,38.073142,0.0 -122.827981,38.092937,0.0 -122.894516,38.162771,0.0 -122.864823,38.215009,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PETALUMA,94954,38.2247,36464,CA,71.98036,94954,-122.558,35465,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.488162,38.108884,0.0 -122.582189,38.185865,0.0 -122.675117,38.276044,0.0 -122.573391,38.327182,0.0 -122.457919,38.117132,0.0 -122.488162,38.108884,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,POINT REYES STATION,94956,38.0047,917,CA,36.2252,94956,-122.794,1152,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.713058,37.952171,0.0 -122.733404,37.929076,0.0 -122.878019,38.023654,0.0 -122.827981,38.08359,0.0 -122.827981,38.092937,0.0 -122.799938,38.073142,0.0 -122.713058,37.952171,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN ANSELMO,94960,37.9916,16205,CA,6.8736,94960,-122.576,16364,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.612982,38.022554,0.0 -122.556895,37.993411,0.0 -122.550297,37.971416,0.0 -122.576141,37.95602,0.0 -122.612982,38.022554,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN GERONIMO,94963,38.0012,768,CA,5.9202,94963,-122.676,752,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.696012,38.001659,0.0 -122.693263,38.015406,0.0 -122.70536,38.030802,0.0 -122.66357,38.014306,0.0 -122.645974,37.981864,0.0 -122.699862,37.990662,0.0 -122.696012,38.001659,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAN QUENTIN,94964,37.9425,6435,CA,0.4761,94964,-122.492,6437,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.502458,37.942823,0.0 -122.500259,37.946672,0.0 -122.477164,37.942823,0.0 -122.502458,37.942823,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SAUSALITO,94965,37.8462,10659,CA,11.41499,94965,-122.517,10717,
,Zip:,STINSON BEACH,94970,37.9039,745,CA,1.17146,94970,-122.647,632,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.650923,37.905982,0.0 -122.634427,37.91258,0.0 -122.628928,37.885087,0.0 -122.650923,37.905982,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TOMALES,94971,38.2408,285,CA,11.19473,94971,-122.913,287,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.953352,38.227656,0.0 -122.948403,38.277144,0.0 -122.864823,38.215009,0.0 -122.922559,38.221607,0.0 -122.953352,38.227656,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VALLEY FORD,94972,38.3155,126,CA,0.55332,94972,-122.928,128,
,Zip:,WOODACRE,94973,38.0032,1641,CA,3.50087,94973,-122.644,1635,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.66357,38.014306,0.0 -122.617931,38.011007,0.0 -122.645974,37.981864,0.0 -122.66357,38.014306,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ALVISO,95002,37.4468,2060,CA,4.44917,95002,-121.991,2068,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.968534,37.418797,0.0 -121.974583,37.417697,0.0 -122.020222,37.461137,0.0 -121.974583,37.459487,0.0 -121.968534,37.418797,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,APTOS,95003,37.0142,25294,CA,36.79683,95003,-121.881,25022,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.843714,37.06743,0.0 -121.866808,36.936561,0.0 -121.939391,36.977801,0.0 -121.937192,36.98385,0.0 -121.918496,37.060281,0.0 -121.843714,37.06743,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,AROMAS,95004,36.8769,4282,CA,17.16092,95004,-121.636,4083,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.64796,36.838134,0.0 -121.60727,36.899719,0.0 -121.616618,36.844183,0.0 -121.64796,36.838134,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BEN LOMOND,95005,37.0979,7292,CA,15.26107,95005,-122.092,7216,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.119749,37.063581,0.0 -122.132396,37.101522,0.0 -122.063662,37.147161,0.0 -122.062012,37.122967,0.0 -122.119749,37.063581,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BOULDER CREEK,95006,37.1689,9512,CA,50.72575,95006,-122.152,9452,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.15494,37.215345,0.0 -122.063662,37.147161,0.0 -122.132396,37.101522,0.0 -122.250618,37.187301,0.0 -122.24237,37.213145,0.0 -122.181334,37.215345,0.0 -122.15494,37.215345,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CAMPBELL,95008,37.2798,44701,CA,6.4682,95008,-121.955,44879,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.990529,37.269232,0.0 -121.962486,37.297825,0.0 -121.949839,37.295626,0.0 -121.931693,37.294526,0.0 -121.922345,37.282429,0.0 -121.949839,37.256035,0.0 -121.990529,37.269232,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CAPITOLA,95010,36.9773,9792,CA,1.25035,95010,-121.954,9726,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.957537,36.967903,0.0 -121.960836,36.98275,0.0 -121.937192,36.98385,0.0 -121.939391,36.977801,0.0 -121.957537,36.967903,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CASTROVILLE,95012,36.7753,9448,CA,18.09886,95012,-121.749,9173,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.740338,36.745206,0.0 -121.805223,36.751255,0.0 -121.794226,36.790295,0.0 -121.742538,36.819988,0.0 -121.683152,36.828236,0.0 -121.740338,36.745206,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,COYOTE,95013,37.2089,135,CA,5.99449,95013,-121.756,239,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.708996,37.201598,0.0 -121.757934,37.186752,0.0 -121.800824,37.222493,0.0 -121.770031,37.216994,0.0 -121.746937,37.222493,0.0 -121.708996,37.201598,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CUPERTINO,95014,37.304,54533,CA,33.04361,95014,-122.095,54298,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.996028,37.323119,0.0 -122.032319,37.293976,0.0 -122.121948,37.258235,0.0 -122.152191,37.286278,0.0 -122.188482,37.316521,0.0 -122.189582,37.32037,0.0 -122.175835,37.325319,0.0 -122.15439,37.330818,0.0 -122.062562,37.337416,0.0 -122.002626,37.337966,0.0 -121.996028,37.323119,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,DAVENPORT,95017,37.0657,208,CA,16.03847,95017,-122.216,205,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.272063,37.086125,0.0 -122.181884,37.094373,0.0 -122.229173,37.037187,0.0 -122.272063,37.086125,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FELTON,95018,37.0777,10203,CA,16.81297,95018,-122.059,10013,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.041667,37.034987,0.0 -122.07026,37.02454,0.0 -122.087856,37.02289,0.0 -122.119749,37.063581,0.0 -122.062012,37.122967,0.0 -122.010874,37.103721,0.0 -122.041667,37.034987,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,FREEDOM,95019,36.9368,6659,CA,0.70917,95019,-121.777,6422,
,Zip:,GILROY,95020,37.0173,50749,CA,151.9567,95020,-121.565,49703,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.425813,37.049284,0.0 -121.403268,36.962405,0.0 -121.511592,36.948108,0.0 -121.581426,36.900819,0.0 -121.763433,37.050384,0.0 -121.614418,37.049834,0.0 -121.552833,37.123517,0.0 -121.425813,37.049284,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,HOLLISTER,95023,36.8565,50313,CA,593.44088,95023,-121.249,47280,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.856697,36.690219,0.0 -120.876493,36.612137,0.0 -121.13933,36.741357,0.0 -121.415915,36.673173,0.0 -121.482449,36.765551,0.0 -121.511592,36.948108,0.0 -121.403268,36.962405,0.0 -121.425813,37.049284,0.0 -121.399419,37.15046,0.0 -121.22676,37.134514,0.0 -121.218512,37.123517,0.0 -121.230609,36.921164,0.0 -120.918833,36.740257,0.0 -120.856697,36.690219,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LOS GATOS,95030,37.226,12812,CA,8.66364,95030,-121.992,12620,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.991079,37.201048,0.0 -122.025721,37.215895,0.0 -121.995478,37.250537,0.0 -121.991079,37.201048,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
